Id,Date,Tweet,Location,Retweet Count,Favorite Count,Total Tweets Count,Sentiment Score,Sentiment,Positive Sentiment Score,Neutral Sentiment Score,Negative Sentiment Score
1.63E+18,2/21/2023,"Snotty, bitchy, rude-attitude cashiers who get their kicks by mocking customers in front of others earn some real special karma. She didn't bag all the items. My hands were full so I asked her to bag the last two. She replies, ""YOU can bag them"" What a lazy ______ ____",Nevada,0,1,1,[ 2.6869664 -0.2997704 -2.3951254],Negative,-2.3951254,-0.2997704,2.6869664
1.63E+18,2/21/2023,We were at petsmart the other day for some dog food and they just kept looking at the glass like,,0,1,1,[ 0.32399917  1.0106621  -1.5103601 ],Neutral,-1.5103601,1.0106621,0.32399917
1.63E+18,2/21/2023,A friend of mine got fired from his Petsmart presentation manager job for allowing a local rescue to purchase damaged or returned products at a discount. Now it is actually their policy to either donate or allow rescues to purchase the damaged or returned products.,Minnesota,0,2,1,[ 1.1334107   0.60565627 -1.8340579 ],Negative,-1.8340579,0.60565627,1.1334107
1.63E+18,2/21/2023,I found a kitten at petsmart and the shelter had named her Seven,,0,8,1,[-3.0152707  1.1852407  1.9777201],Positive,1.9777201,1.1852407,-3.0152707
1.63E+18,2/21/2023,"Look at the happiness you made possible this past weekend! To ADOPT, FOSTER, SPONSOR, or DONATE to Lucky Dog Animal Rescue, visit #HappyTails #IAmLuckyDog #TuesdayThoughts",Washington,1,2,2,[-3.1932359e+00  1.8914193e-03  3.7729158e+00],Positive,3.7729158,0.001891419,-3.1932359
1.63E+18,2/21/2023,"OMG, the Pea-brained Petsmart Pedantist struck again, targeting targeted merchandise in Target.",,0,0,1,[ 2.3237672  0.2879184 -3.0546224],Negative,-3.0546224,0.2879184,2.3237672
1.63E+18,2/21/2023,Puppies during PL…. YES PLEASE 😍 if you see any you like go check out White Rock Dog Rescue! &amp; They’ll be at Petsmart this Saturday! ❤️#gsotp,Texas,0,3,1,[-3.4054854   0.21727474  3.7320538 ],Positive,3.7320538,0.21727474,-3.4054854
1.63E+18,2/21/2023,When You Try To Annoy Your Dog 🤣 #shorts #dog #puppy #funny via,,0,1,1,[-1.1591667  0.6298928  0.8846724],Positive,0.8846724,0.6298928,-1.1591667
1.63E+18,2/21/2023,"Hip hip hooray! Kali, Anne, Foxy, Nola, Archie, Ray and Jaxie were adopted recently from HALO&gt; We are so happy these shelter pets have a place to call home. 🙂 Congratulations!",Arizona,2,10,3,[-2.7155395  -0.69447726  4.2292533 ],Positive,4.2292533,-0.69447726,-2.7155395
1.63E+18,2/21/2023,Does Petsmart have a crate big enough for her?,Texas,0,1,1,[-1.2261614   1.7355021  -0.73475444],Neutral,-0.73475444,1.7355021,-1.2261614
1.63E+18,2/21/2023,If grace sent you this you’d be at petsmart within 10 minutes,,0,3,1,[-1.5886602   1.3241138   0.34137213],Neutral,0.34137213,1.3241138,-1.5886602
1.63E+18,2/21/2023,"PetSmart Charities' Steve Marton Scholarship Offers $150,000 to ... - PR Newswire -",,0,0,1,[-2.394596    1.9646806   0.14820105],Neutral,0.14820105,1.9646806,-2.394596
1.63E+18,2/21/2023,petsmart employee is my fav,,0,0,1,[-2.7691295   0.15784632  3.316422  ],Positive,3.316422,0.15784632,-2.7691295
1.63E+18,2/21/2023,Sure charge my bank and cancel the order so now I have to wait 2 to 3 days for that money to come back to my account to buy my cats food because money is so tight I don't even have my rent so yes I would love to wait for the money to go back to my bank to feed my girls,,0,0,1,[0.09378625 0.13204244 0.00999729],Neutral,0.009997286,0.13204244,0.093786255
1.63E+18,2/21/2023,PetSmart is hiring,,0,0,1,[-3.1983762  1.3872721  1.7892023],Positive,1.7892023,1.3872721,-3.1983762
1.63E+18,2/21/2023,"PetSmart Charities' Steve Marton Scholarship Offers $150,000 to Veterinary Students see full more at",,0,0,1,[-2.6865091   2.0237155   0.38344404],Neutral,0.38344404,2.0237155,-2.6865091
1.63E+18,2/21/2023,"No, he offended, it's why he keeps showing up to PetSmart to get mad at a tiny pen-sized flag on a cashier's stand every other month and makes a video on it. you just late to the party.",,0,5,1,[ 1.7942538   0.24402566 -2.2064028 ],Negative,-2.2064028,0.24402566,1.7942538
1.63E+18,2/21/2023,Outfit from,Tennessee,0,0,1,[-0.83219117  1.4704632  -0.66081125],Neutral,-0.66081125,1.4704632,-0.83219117
1.63E+18,2/21/2023,Me &amp; Prince Chitral Shamsul Mulk ka lovely pet Polando.I wrote on stout Polando in 2019. Polando is a shadow of his gloriois past now,,0,1,1,[-1.1872711  1.0426445  0.1986979],Neutral,0.1986979,1.0426445,-1.1872711
1.63E+18,2/21/2023,"new vlog! hang out with us for Leo's homecoming and first weekend. 🐶 I share the realistic adjustments, some dog training, and new pup essentials from Amazon and PetSmart. 🛍🐾",California,0,1,1,[-3.5626202  1.0730058  2.6518373],Positive,2.6518373,1.0730058,-3.5626202
1.63E+18,2/21/2023,"There's one week left of our Puppy/Kitten Shower and we'd love to bring in as many donations as possible for these sweet babies. We are looking for donations of food, milk replacer, heating disks, etc. You can drop donations off at the shelter or at the Opelika PetSmart!",Alabama,1,0,2,[-3.2402277   0.40802288  3.202331  ],Positive,3.202331,0.40802288,-3.2402277
1.63E+18,2/21/2023,"😀❤😹 Happy Tuesday,Wendi, and YES!cats can be FULL of surprises, can't they??! Here's two pics of a cat I saw at PetSmart yesterday. I hope it brightens your day.🙂 😀❤",,0,1,1,[-2.8889408 -0.4983226  4.14682  ],Positive,4.14682,-0.4983226,-2.8889408
1.63E+18,2/21/2023,"I moved to #Metrotown in #Burnaby, one of the most dense populations in the country, that's on the top of a hill, and my Bell signal is now horrible. I had to leave PetSmart to google info on a product cuz I had no service. I live in a tower and get 1 bar. 5G? How about LTE?",,0,0,1,[ 2.2424664  -0.15264677 -2.1013565 ],Negative,-2.1013565,-0.15264677,2.2424664
1.63E+18,2/21/2023,"was a company, Html was a protocol died , html lived Unstoppable is a company Handshake is a protocol #handshake #udfam #web3 #web3domains #hnsdomains #ens #domains",,2,0,3,[ 0.28071523  1.0066963  -1.2920492 ],Neutral,-1.2920492,1.0066963,0.28071523
1.63E+18,2/21/2023,"Happy, Happy Birthday! 🐶🫶",,0,0,1,[-2.6205206 -0.6814637  3.9451995],Positive,3.9451995,-0.6814637,-2.6205206
1.63E+18,2/21/2023,One year my two grandsons each got a dog toy in their stockings. For them. I can’t remember now what they were but I found them at PetSmart and remember us having such a good laugh.,Georgia,0,0,1,[-2.9211426   0.17856576  3.271119  ],Positive,3.271119,0.17856576,-2.9211426
1.63E+18,2/21/2023,"⚠️Beware⚠️Cuteness overload! How can you say no to a face like that?🐶 At , enjoy a fully stocked toy + treat aisle to spoil your pup! Not far from The James, it’s a quick drive to get your furry bestie a new toy! ETA: 5 mins 📸: #LivingTheJames",California,0,0,1,[-1.3547258   0.17672195  1.4323146 ],Positive,1.4323146,0.17672195,-1.3547258
1.63E+18,2/21/2023,"Petsmart at $7.50 an hour, 2002.",,0,0,1,[-0.446918   1.7117231 -1.3260695],Neutral,-1.3260695,1.7117231,-0.446918
1.63E+18,2/21/2023,Thank you! 🎉 I got it at PetSmart. It is just super cute!,USA,0,1,1,[-2.5577219 -0.7941333  4.2496905],Positive,4.2496905,-0.7941333,-2.5577219
1.63E+18,2/21/2023,"PetSmart just asked for my job application, should I give it another shot?",,0,1,1,[-1.3536559   1.680542   -0.60209167],Neutral,-0.60209167,1.680542,-1.3536559
1.63E+18,2/21/2023,"Hi Ariel 😊 Just to confirm, the PetSmart visited was on Congress Ave or Lyons Rd?",,0,0,1,[-3.5966969  1.5460029  2.171472 ],Positive,2.171472,1.5460029,-3.5966969
1.63E+18,2/21/2023,It is so very obvious: Ethan is clearly struggling with attraction to other men and this is the way his struggle w/ his desires manifests. I predict the time will come when he comes out - &amp; apologizes.,,0,5,1,[ 0.7726599   0.60040265 -1.4663929 ],Negative,-1.4663929,0.60040265,0.7726599
1.63E+18,2/21/2023,"Hi there, we appreciate you reaching out to us and we want to look into this further. Could you please send us a DM with the store location you visited?",,0,0,1,[-3.145296   1.26044    1.9797467],Positive,1.9797467,1.26044,-3.145296
1.63E+18,2/21/2023,"Mom Refuses To Adopt PetSmart Cat, So Her Kid Whispers His Address In The Cat's Ear As Part Of His ""Secret Adoption Plan"" see full more at",,0,0,1,[ 0.8896343  1.0917695 -2.161075 ],Neutral,-2.161075,1.0917695,0.8896343
1.63E+18,2/21/2023,. I need you all to increase your cash value for the Treat Rewards.,,0,0,1,[-2.8887823  1.18361    1.3660158],Positive,1.3660158,1.18361,-2.8887823
1.63E+18,2/21/2023,Currently waiting for our landlord to respond so I can go get this sweet baby from petsmart. 😢,Indiana,0,4,1,[-0.36027282  0.36479682  0.10971694],Neutral,0.109716944,0.36479682,-0.36027282
1.63E+18,2/21/2023,Unpopular opinion people should not bring their dogs to stores (unless it’s like petsmart) if it’s not a service animal,,0,1,1,[ 1.6549001   0.43982112 -2.2869291 ],Negative,-2.2869291,0.43982112,1.6549001
1.63E+18,2/21/2023,. You still want to advertise on faux Fox News?,,1,1,2,[ 0.85440105  0.8987276  -1.9084579 ],Neutral,-1.9084579,0.8987276,0.85440105
1.63E+18,2/21/2023,"you’re south philadelphia store has no bags for weeks now, what a disgrace!! Had to carry 35 cans of cat food in my pockets, i wont be going there anymore!!",,0,0,1,[ 2.9194183  -0.51726246 -2.4420066 ],Negative,-2.4420066,-0.51726246,2.9194183
1.63E+18,2/21/2023,"Well most of those wont survive a crash, but there were a few of those in the 2000s - ICGE, etc.",,0,1,1,[ 1.0318749  0.6747528 -1.8588165],Negative,-1.8588165,0.6747528,1.0318749
1.63E+18,2/21/2023,"""Hey so you are aware this is a European copy and it's region locked, right?"" And I'm just like ""Yah :D"". Guy looked at me like I was eating live goldfish in a PetSmart. Anyways then he asks ""What makes you interested in them? Do you just like collecting different regions?"" (2/7)",,0,1,1,[-0.83731693  1.162359   -0.3471785 ],Neutral,-0.3471785,1.162359,-0.83731693
1.63E+18,2/21/2023,The petsmart I work at radio just fucking weezer’d us,,1,4,2,[ 1.7818835  -0.09010541 -1.6476063 ],Negative,-1.6476063,-0.090105414,1.7818835
1.63E+18,2/21/2023,Try PetSmart… I use to take Sony there but now I followed his groomer to Laplata,Maryland,0,0,1,[-1.0182396   1.2689912  -0.49260256],Neutral,-0.49260256,1.2689912,-1.0182396
1.63E+18,2/21/2023,Perfect cherry on top for this weeks episode was the Apple Podcast Ad for Petsmart at the end 😅 #iykyk,,0,0,1,[-3.0601807   0.04163222  3.5552616 ],Positive,3.5552616,0.04163222,-3.0601807
1.63E+18,2/21/2023,It’s still the Month of Love. Give your dog something special. Available at select stores. #NomNom #PetSmart,Tennessee,0,0,1,[-3.2868829   0.47321737  3.0560718 ],Positive,3.0560718,0.47321737,-3.2868829
1.63E+18,2/21/2023,"Agree, as does the idea that they are going to ""turn around"". Yeah sure , just like",,0,0,1,[-0.79557365  0.8545157  -0.03638913],Neutral,-0.036389135,0.8545157,-0.79557365
1.63E+18,2/21/2023,Petsmart has the data. Over 54% of dog owners refer to their dogs as their children.,Connecticut,0,1,1,[-0.33487096  1.0406561  -0.78354555],Neutral,-0.78354555,1.0406561,-0.33487096
1.63E+18,2/21/2023,Pretty much the same crap. He's been to Target multiple times (pretty sure he was universally banned) and Petsmart crying about pride displays. They need to arrest this guy already.,USA,0,5,1,[ 2.6136255  -0.21962135 -2.5327244 ],Negative,-2.5327244,-0.21962135,2.6136255
1.63E+18,2/21/2023,Every petco and petsmart do free water testing. So do most LFS.,USA,0,1,1,[-1.6747854   1.1439888   0.36825994],Neutral,0.36825994,1.1439888,-1.6747854
1.63E+18,2/21/2023,"#Win a $25 PetSmart gift card! To enter, answer the question, retweet this post and follow by 11:59PM EST. Open to Canadian &amp; US residents (excluding QC). This contest is not sponsored, endorsed, administered by or associated with Twitter.",,316,301,317,[-1.5342126   1.0821204   0.35105556],Neutral,0.35105556,1.0821204,-1.5342126
1.63E+18,2/21/2023,How is it working at PetSmart :0,,0,0,1,[-2.3370247  1.3795066  0.8580538],Neutral,0.8580538,1.3795066,-2.3370247
1.63E+18,2/21/2023,"At first I didn’t get the hype about rats, and then I had to clean their cages last night during my pet care shift (hi yes I work at PetSmart). I totally get it now. I want ten of them. I have neither the time or money, however",,0,38,1,[-0.20421255  0.14282697  0.15816197],Positive,0.15816197,0.14282697,-0.20421255
1.63E+18,2/21/2023,Do you have PetSmart or Petco near you? We took our Goldendoodle to PetSmart for basic puppy training. We already had some skills because our previous dog was Rottweiler that required a firm hand. We worked with a private company.,,0,1,1,[-2.3512645  1.1739271  1.16909  ],Neutral,1.16909,1.1739271,-2.3512645
1.63E+18,2/21/2023,"Imagine that every company which somehow uses A.I. will put it into their company names or URLs now... Such stuff could ignite a strong graze, which could be played with the idea to be open to any abrupt end. The ghosts of ' ? #stocks #StockMarkets",,0,4,1,[-0.3564685   0.87056905 -0.42226455],Neutral,-0.42226455,0.87056905,-0.3564685
1.63E+18,2/21/2023,"This reminds me of a time I was in PetSmart waiting for them to finish giving Baetha a trim, u was wandering the store and came across the cats, saw this little black kitten, placed my hand to the glass, and little guy came up and placed his paw at my hand. ✨️Magical✨️",Ohio,0,2,1,[-2.9900506  0.8689844  2.305265 ],Positive,2.305265,0.8689844,-2.9900506
1.63E+18,2/21/2023,Edward Loo left his home near the 8200 block of Southwest Glencreek Court in unincorporated Washington County near Tigard on Monday to go to the PetSmart near Washington Square Mall.,Oregon,3,5,4,[-1.1689161  2.1061764 -1.0939449],Neutral,-1.0939449,2.1061764,-1.1689161
1.63E+18,2/21/2023,"i hate cats but i always think about this cat that i saw at petsmart last year and i get sad cause i never took her home w me, i literally fell inlove w her 🥲",Arizona,0,4,1,[ 0.32629845 -0.02629402 -0.06094967],Negative,-0.06094967,-0.026294015,0.32629845
1.63E+18,2/21/2023,"Yup, parking lot at sumas petsmart went from almost dry to ankle deep puddles in half an hour",,0,1,1,[ 1.2072144   0.34949398 -1.5761243 ],Negative,-1.5761243,0.34949398,1.2072144
1.63E+18,2/21/2023,"I don't blend in at PetSmart / And that truth remains for the Walmart / 'Cause in either case, they say to me / ""What the fuck is lost in aisle 3?""",,0,0,1,[ 1.1293001  0.4079578 -1.6466883],Negative,-1.6466883,0.4079578,1.1293001
1.63E+18,2/21/2023,He's a cereal Karen check out his petsmart videos..,USA,0,0,1,[-1.102112    1.3443722  -0.22038975],Neutral,-0.22038975,1.3443722,-1.102112
1.63E+18,2/21/2023,I usually take a dump at Petsmart too.,,0,1,1,[ 0.9004145  0.5325632 -1.6927289],Negative,-1.6927289,0.5325632,0.9004145
1.63E+18,2/21/2023,Dude keeps getting kicked out of petsmart spewing propaganda about pedos and lgbtq community. Guess big man got tired of getting kicked out and just gently kicks helpless cardboard. Dude loves hiding behind Jesus and I'm rubber your glue comebacks. Pathetic.,California,0,0,1,[ 2.5813348  -0.24810818 -2.5131116 ],Negative,-2.5131116,-0.24810818,2.5813348
1.63E+18,2/21/2023,Petco es mejor que petsmart! ♥️ 🐶,,0,0,1,[-3.4007654   0.33221817  3.5309308 ],Positive,3.5309308,0.33221817,-3.4007654
1.63E+18,2/21/2023,It's called a topper/gravy/broth.,Michigan,0,1,1,[-0.9030166   1.6387033  -0.71410376],Neutral,-0.71410376,1.6387033,-0.9030166
1.63E+18,2/21/2023,"[Alone at PetSmart, finger tutting to headphones while looking at the lizards] Wish I could find my forever person",,0,0,1,[-0.7633106   0.67388016  0.08526585],Neutral,0.08526585,0.67388016,-0.7633106
1.63E+18,2/21/2023,Shame . I’ll be taking my business elsewhere.,,0,0,1,[ 1.6892624  0.3317852 -2.182775 ],Negative,-2.182775,0.3317852,1.6892624
1.63E+18,2/21/2023,"I love the groomer girl , but I’m just curious 🤨",Florida,0,0,1,[-1.8589311   0.27207232  2.0487332 ],Positive,2.0487332,0.27207232,-1.8589311
1.63E+18,2/21/2023,The groomer at PetSmart got water in my dogs ear and now she has an ear infection 🫤 Who is responsible for this vet bill ?,Florida,0,1,1,[ 2.4816046   0.06047504 -2.612247  ],Negative,-2.612247,0.060475044,2.4816046
1.63E+18,2/21/2023,yesss I really love Penelopes collars. I wanted to find one like that but no luck we dont have petsmart either 💔,,0,0,1,[-0.31789923 -0.05366525  0.83052456],Positive,0.83052456,-0.053665254,-0.31789923
1.63E+18,2/21/2023,HEY Cunt RAGS. This was a petsmart rank 1. Solid highest grade 1. Devil. And Gordon's champion. They lip punch. Crack ceramic. Gordon witnessed it.,,0,0,1,[ 0.22698319  0.706345   -0.9148257 ],Neutral,-0.9148257,0.706345,0.22698319
